rent_price,deposit_cost,year_built,floor,size,type,location,prefecture
26000,0,1968,4/4F,28.98,2K Apartment,"MatsuyorishimochoIzumo-shi, Shimane",Shimane
45000,0,1991,5/5F,53.08,3DK Apartment,"HikawachoshobaraIzumo-shi, Shimane",Shimane
30000,0,1969,4/5F,28.98,2K Apartment,"AgenogiMatsue-shi, Shimane",Shimane
50000,0,1991,2/5F,53.08,3DK Apartment,"HikawachoshobaraIzumo-shi, Shimane",Shimane
36000,0,1972,2/5F,33.51,2K Apartment,"ShiroedachoIzumo-shi, Shimane",Shimane
43000,0,1980,1/5F,53.96,3DK Apartment,"Kutecho satsukaOda-shi,",Shimane
48000,0,1986,1/5F,53.08,3DK Apartment,"Odacho odaOda-shi,",Shimane
39000,0,1980,5/5F,39.83,2DK Apartment,"Kutecho satsukaOda-shi,",Shimane
41000,0,1980,2/5F,53.96,3DK Apartment,"Kutecho satsukaOda-shi,",Shimane
37000,0,1980,3/5F,39.83,2DK Apartment,"Kutecho satsukaOda-shi,",Shimane
42000,0,1986,5/5F,53.08,3DK Apartment,"Odacho odaOda-shi,",Shimane
47000,0,1986,3/5F,53.08,3DK Apartment,"Odacho odaOda-shi,",Shimane
41000,0,1980,2/5F,53.96,3DK Apartment,"Kutecho satsukaOda-shi,",Shimane
42000,0,1994,4/5F,53.08,3DK Apartment,"MinariNita-gun Okuizumo-cho,",Shimane
28000,0,1973,5/5F,33.54,2K Apartment,"Kutecho satsukaOda-shi,",Shimane
37000,0,1969,2/4F,28.98,2K Apartment,"TakatsuMasuda-shi, Shimane",Shimane
39000,0,1980,1/5F,53.96,3DK Apartment,"Kutecho satsukaOda-shi,",Shimane
46000,0,1994,2/5F,53.08,3DK Apartment,"MinariNita-gun Okuizumo-cho,",Shimane
47000,0,1984,2/5F,53.08,3DK Apartment,"Ninomiyacho kannushiGotsu-shi,",Shimane
53000,0,1984,1/5F,53.08,3DK Apartment,"Ninomiyacho kannushiGotsu-shi,",Shimane
43000,0,1979,5/5F,53.96,3DK Apartment,"EnyaariharachoIzumo-shi, Shimane",Shimane
47000,0,1989,3/5F,53.08,3DK Apartment,"ChiimiyachoIzumo-shi, Shimane",Shimane
57050,0,1999,2/2F,42.21,2DK Apartment,"KamidoMorioka-shi, Iwate",Iwate
47540,0,2009,1/2F,23.18,1K Apartment,"SakuradaiHanamaki-shi, Iwate",Iwate
41000,0,1990,1/5F,53.08,3DK Apartment,"Semmayacho semmayaIchinoseki-shi,",Iwate
45000,0,1992,4/5F,53.08,3DK Apartment,"FujisawaKitakami-shi, Iwate",Iwate
32000,0,1978,3/5F,39.83,2DK Apartment,"ShibutamiMorioka-shi, Iwate",Iwate
41000,0,1994,5/5F,53.08,3DK Apartment,"HizumeShiwa-gun Shiwa-cho,",Iwate
40000,0,1990,5/5F,53.08,3DK Apartment,"OsakiTakizawa-Shi, Iwate",Iwate
45000,0,1996,5/5F,53.08,3DK Apartment,"Hanaizumicho hanaizumiIchinoseki-shi,",Iwate
40000,0,1995,3/5F,53.08,3DK Apartment,"KasshichoKamaishi-shi, Iwate",Iwate
30000,0,1978,4/5F,39.83,2DK Apartment,"ShibutamiMorioka-shi, Iwate",Iwate
33000,0,1967,3/4F,28.98,2K Apartment,"NishiodoriHanamaki-shi, Iwate",Iwate
35000,0,1974,2/5F,33.54,2K Apartment,"EsashiiwayadoOshu-shi, Iwate",Iwate
39000,0,1990,4/5F,53.08,3DK Apartment,"OsakiTakizawa-Shi, Iwate",Iwate
38000,0,1968,1/4F,28.98,2K Apartment,"TokiwadaiKitakami-shi, Iwate",Iwate
30000,0,1973,5/5F,33.54,2K Apartment,"SekigaokaIchinoseki-shi, Iwate",Iwate
36000,0,1976,4/5F,39.83,2DK Apartment,"TakatachoRikuzentakata-shi, Iwate",Iwate
43000,0,1981,5/5F,53.96,3DK Apartment,"RyutsusentaKitakami-shi, Iwate",Iwate
41000,0,1983,4/5F,53.08,3DK Apartment,"NishigaokaMiyako-shi, Iwate",Iwate
40000,0,1979,4/5F,53.96,3DK Apartment,"KitahizumeShiwa-gun Shiwa-cho,",Iwate
35000,0,1976,3/5F,39.83,2DK Apartment,"RyutsusentakitaMorioka-shi, Iwate",Iwate
38000,0,1987,3/5F,53.08,3DK Apartment,"HiromiyasawaShiwa-gun Yahaba-cho,",Iwate
28000,0,1971,5/5F,33.09,2K Apartment,"OfunatochoOfunato-shi, Iwate",Iwate
30000,0,1975,2/5F,33.61,2K Apartment,"MizusawashinjoOshu-shi, Iwate",Iwate
29000,0,1975,4/5F,33.61,2K Apartment,"NisataiNinohe-shi, Iwate",Iwate
40000,0,1994,5/5F,53.08,3DK Apartment,"MashibaIchinoseki-shi, Iwate",Iwate
36000,0,1974,2/5F,33.54,2K Apartment,"EsashiiwayadoOshu-shi, Iwate",Iwate
29000,0,1978,5/5F,39.83,2DK Apartment,"ShibutamiMorioka-shi, Iwate",Iwate
36000,0,1990,4/5F,53.08,3DK Apartment,"Semmayacho semmayaIchinoseki-shi,",Iwate
40000,0,1987,5/5F,53.08,3DK Apartment,"HiromiyasawaShiwa-gun Yahaba-cho,",Iwate
40000,0,1994,5/5F,53.08,3DK Apartment,"MashibaIchinoseki-shi, Iwate",Iwate
52050,0,2003,2/2F,19.87,1K Apartment,"GyotokuTottori-shi, Tottori",Tottori
49050,0,2010,1/2F,22.35,1K Apartment,"Koyamacho kitaTottori-shi,",Tottori
46550,0,2009,2/2F,20.28,1K Apartment,"Koyamacho minamiTottori-shi,",Tottori
65550,0,2010,2/2F,46.94,1LDK Apartment,"EzuTottori-shi, Tottori",Tottori
46000,0,1985,3/5F,53.08,2LDK Apartment,"ShukinishimachiKurayoshi-shi, Tottori",Tottori
31000,0,1968,2/4F,28.98,2K Apartment,"AbeYonago-shi, Tottori",Tottori
49000,0,1985,2/5F,53.08,3DK Apartment,"ShukinishimachiKurayoshi-shi, Tottori",Tottori
30000,0,1971,2/4F,28.98,2K Apartment,"AbeYonago-shi, Tottori",Tottori
41000,0,1978,3/5F,53.96,3DK Apartment,"NaneichoTottori-shi, Tottori",Tottori
41000,0,1978,3/5F,53.96,3DK Apartment,"NaneichoTottori-shi, Tottori",Tottori
30000,0,1977,4/5F,38.06,2DK Apartment,"BabachoKurayoshi-shi, Tottori",Tottori
44000,0,1978,1/5F,53.96,3DK Apartment,"NaneichoTottori-shi, Tottori",Tottori
44000,0,1979,2/5F,53.96,3DK Apartment,"NaneichoTottori-shi, Tottori",Tottori
42000,0,1989,1/5F,53.08,3DK Apartment,"OzakiYonago-shi, Tottori",Tottori
45000,0,1985,1/5F,53.08,3DK Apartment,"ShukinishimachiKurayoshi-shi, Tottori",Tottori
48000,0,1985,1/5F,53.08,3DK Apartment,"ShukinishimachiKurayoshi-shi, Tottori",Tottori
45000,0,1989,2/5F,53.08,3DK Apartment,"OzakiYonago-shi, Tottori",Tottori
29000,0,1972,5/5F,33.54,2K Apartment,"YonedachoKurayoshi-shi, Tottori",Tottori
32000,0,1972,1/5F,33.54,2K Apartment,"YonedachoKurayoshi-shi, Tottori",Tottori
35000,0,1977,2/5F,38.06,2DK Apartment,"BabachoKurayoshi-shi, Tottori",Tottori
36000,0,1977,1/5F,38.06,2DK Apartment,"BabachoKurayoshi-shi, Tottori",Tottori
39000,0,1989,4/5F,53.08,3DK Apartment,"OzakiYonago-shi, Tottori",Tottori
31000,0,1971,1/4F,28.98,2K Apartment,"AbeYonago-shi, Tottori",Tottori
22000,0,1973,5/5F,33.54,2K Apartment,"WadachoYonago-shi, Tottori",Tottori
37000,0,1975,2/5F,38.06,2DK Apartment,"Koyamacho kitaTottori-shi,",Tottori
31000,0,1975,5/5F,38.06,2DK Apartment,"Koyamacho kitaTottori-shi,",Tottori
26000,0,1971,1/4F,28.98,2K Apartment,"TakiyamaTottori-shi, Tottori",Tottori
21000,0,1971,4/4F,28.98,2K Apartment,"TakiyamaTottori-shi, Tottori",Tottori
32000,0,1975,4/5F,38.06,2DK Apartment,"Koyamacho kitaTottori-shi,",Tottori
39000,0,1975,2/5F,38.06,2DK Apartment,"Koyamacho kitaTottori-shi,",Tottori
54550,0,2007,1/2F,48.44,1LDK Apartment,"Hachimancho(kawaminami)Tokushima-shi, Tokushima",Tokushima
42550,0,2003,2/2F,21.94,1K Apartment,"NakamaegawachoTokushima-shi, Tokushima",Tokushima
44550,0,2010,2/2F,46.94,1LDK Apartment,"MinamishimadachoTokushima-shi, Tokushima",Tokushima
26000,0,1967,2/4F,28.98,1DK Apartment,"MyodochoTokushima-shi, Tokushima",Tokushima
37550,0,2008,2/2F,19.87,1K Apartment,"Sako8-banchoTokushima-shi, Tokushima",Tokushima
23000,0,1967,2/4F,28.98,1DK Apartment,"MyodochoTokushima-shi, Tokushima",Tokushima
26000,0,1968,1/4F,28.98,1DK Apartment,"MyodochoTokushima-shi, Tokushima",Tokushima
22000,0,1968,4/4F,28.98,1DK Apartment,"MyodochoTokushima-shi, Tokushima",Tokushima
59050,0,2007,2/2F,48.44,1LDK Apartment,"Hachimancho(kawaminami)Tokushima-shi, Tokushima",Tokushima
50050,0,2004,2/2F,26.08,1K Apartment,"Sako7-banchoTokushima-shi, Tokushima",Tokushima
24000,0,1967,2/4F,28.98,2K Apartment,"MyodochoTokushima-shi, Tokushima",Tokushima
20000,0,1967,3/4F,28.98,2K Apartment,"MyodochoTokushima-shi, Tokushima",Tokushima
29000,0,1975,1/5F,38.06,2DK Apartment,"OjinchoyoshinariTokushima-shi, Tokushima",Tokushima
31000,0,1975,3/5F,33.61,2K Apartment,"TatsuechoKomatsushima-shi, Tokushima",Tokushima
34000,0,1989,1/5F,53.08,3DK Apartment,"Kamojimacho kamiuraYoshinogawa-shi,",Tokushima
49500,0,2010,1/4F,20.81,1K Apartment,"TakeKagoshima-shi, Kagoshima",Kagoshima
59500,0,2011,1/4F,19.87,1K Apartment,"UenosonochoKagoshima-shi, Kagoshima",Kagoshima
50550,0,2008,2/2F,40.46,2DK Apartment,"Hayatocho uchiyamadaKirishima-shi,",Kagoshima
48050,0,2010,1/4F,20.81,1K Apartment,"TakeKagoshima-shi, Kagoshima",Kagoshima
37000,0,1975,3/5F,38.06,2DK Apartment,"Tamazatodanchi(2.3-chome)Kagoshima-shi, Kagoshima",Kagoshima
34000,0,1975,5/5F,38.06,2DK Apartment,"Tamazatodanchi(2.3-chome)Kagoshima-shi, Kagoshima",Kagoshima
38000,0,1972,4/5F,33.54,2K Apartment,"TaniyamachuoKagoshima-shi, Kagoshima",Kagoshima
34000,0,1972,4/5F,33.54,2K Apartment,"TaniyamachuoKagoshima-shi, Kagoshima",Kagoshima
40000,0,1972,3/5F,33.54,2K Apartment,"TaniyamachuoKagoshima-shi, Kagoshima",Kagoshima
37000,0,1972,2/5F,33.54,2K Apartment,"TaniyamachuoKagoshima-shi, Kagoshima",Kagoshima
55540,0,2009,1/3F,20.81,1K Apartment,"MinamisasaguchiNiigata-shi Chuo-ku,",Niigata
34050,0,2001,1/2F,23.18,1K Apartment,"DaigakuminamiNiigata-shi Nishi-ku,",Niigata
42050,0,2010,1/2F,25.06,1K Apartment,"SakaisunayamaNiigata-shi Nishi-ku,",Niigata
36050,0,2005,2/2F,20.28,1K Apartment,"DaigakuminamiNiigata-shi Nishi-ku,",Niigata
56040,0,2005,1/2F,19.87,1K Apartment,"MinamibandaichoNiigata-shi Chuo-ku,",Niigata
37050,0,2003,1/2F,23.74,1K Apartment,"Ikarashi1-nochoNiigata-shi Nishi-ku,",Niigata
39550,0,2009,2/3F,20.81,1K Apartment,"NishiumakoshiNiigata-shi Chuo-ku,",Niigata
43550,0,2009,2/3F,20.81,1K Apartment,"NagaminemachiNiigata-shi Chuo-ku,",Niigata
49550,0,2003,1/2F,23.72,1K Apartment,"MiyauchiNagaoka-shi, Niigata",Niigata
46550,0,2005,3/3F,19.87,1K Apartment,"TenjinNiigata-shi Chuo-ku,",Niigata
39550,0,2006,3/3F,19.87,1K Apartment,"KambaramachiNiigata-shi Chuo-ku,",Niigata
42540,0,2002,2/2F,23.18,1K Apartment,"IdomakiTsubame-shi, Niigata",Niigata
42050,0,2007,2/2F,28.02,1K Apartment,"MizukinoNiigata-shi Nishi-ku,",Niigata
42550,0,2005,2/2F,19.87,1K Apartment,"HakusanuraNiigata-shi Chuo-ku,",Niigata
45000,0,1989,3/5F,53.08,2LDK Apartment,"RaikojiNagaoka-shi, Niigata",Niigata
32000,0,1998,5/5F,53.50,3DK Apartment,"Ogataku gankohamaJoetsu-shi,",Niigata
34000,0,1997,4/5F,53.08,3DK Apartment,"MatsubarachoMurakami-shi, Niigata",Niigata
35000,0,1997,4/5F,53.08,3DK Apartment,"MatsubarachoMurakami-shi, Niigata",Niigata
35000,0,1995,3/5F,53.08,3DK Apartment,"HidanomoriMyoko-shi, Niigata",Niigata
42000,0,1988,4/5F,53.08,2LDK Apartment,"SakuramachiOjiya-shi, Niigata",Niigata
43000,0,1994,2/5F,53.08,3DK Apartment,"HaigataTsubame-shi, Niigata",Niigata
40000,0,1989,1/5F,53.08,3DK Apartment,"RaikojiNagaoka-shi, Niigata",Niigata
35000,0,1997,4/5F,53.08,3DK Apartment,"MatsubarachoMurakami-shi, Niigata",Niigata
34000,0,1997,5/5F,53.08,3DK Apartment,"MatsubarachoMurakami-shi, Niigata",Niigata
35000,0,1997,4/5F,53.08,3DK Apartment,"MatsubarachoMurakami-shi, Niigata",Niigata
35000,0,1998,3/5F,53.50,3DK Apartment,"Ogataku gankohamaJoetsu-shi,",Niigata
35000,0,1997,4/5F,53.08,3DK Apartment,"MatsubarachoMurakami-shi, Niigata",Niigata
35000,0,1997,4/5F,53.08,3DK Apartment,"MatsubarachoMurakami-shi, Niigata",Niigata
38000,0,1998,2/5F,53.50,3DK Apartment,"Ogataku gankohamaJoetsu-shi,",Niigata
33000,0,1995,5/5F,53.08,3DK Apartment,"HidanomoriMyoko-shi, Niigata",Niigata
54550,0,2009,3/3F,20.81,1K Apartment,"Asakura teiKochi-shi,",Kochi
39000,0,1993,1/5F,53.08,3DK Apartment,"KusushimaShimanto-shi, Kochi",Kochi
26000,0,1976,5/5F,38.46,2DK Apartment,"TozuKochi-shi, Kochi",Kochi
33000,0,1979,5/5F,39.83,2DK Apartment,"HoeichoAki-shi, Kochi",Kochi
31000,0,1993,5/5F,53.08,3DK Apartment,"KusushimaShimanto-shi, Kochi",Kochi
31000,0,1993,3/5F,53.08,3DK Apartment,"KusushimaShimanto-shi, Kochi",Kochi
37000,0,1993,1/5F,53.08,3DK Apartment,"KusushimaShimanto-shi, Kochi",Kochi
32000,0,1993,4/5F,53.08,3DK Apartment,"KusushimaShimanto-shi, Kochi",Kochi
40000,0,1979,3/5F,53.96,3DK Apartment,"HoeichoAki-shi, Kochi",Kochi
30000,0,1979,5/5F,39.83,2DK Apartment,"HoeichoAki-shi, Kochi",Kochi
29000,0,1976,5/5F,38.46,2DK Apartment,"TozuKochi-shi, Kochi",Kochi
37000,0,1979,1/5F,39.83,2DK Apartment,"SaokaShimanto-shi, Kochi",Kochi
35000,0,1979,3/5F,53.96,3DK Apartment,"SaokaShimanto-shi, Kochi",Kochi
33000,0,1979,5/5F,39.83,1LDK Apartment,"SaokaShimanto-shi, Kochi",Kochi
32000,0,1979,5/5F,39.83,2DK Apartment,"SaokaShimanto-shi, Kochi",Kochi
40500,0,2006,1/2F,23.60,1K Apartment,"Hongo minamikataMiyazaki-shi,",Miyazaki
29500,0,2001,1/2F,23.18,1K Apartment,"AkaeMiyazaki-shi, Miyazaki",Miyazaki
34550,0,2010,1/2F,23.18,1K Apartment,"GakuenkihanadaisakuraMiyazaki-shi, Miyazaki",Miyazaki
40050,0,2001,2/2F,23.18,1K Apartment,"GakuenkihanadaisakuraMiyazaki-shi, Miyazaki",Miyazaki
54050,0,2004,1/2F,23.71,1K Apartment,"Kamezaki higashiHyuga-shi,",Miyazaki
50050,0,2010,4/4F,23.18,1K Apartment,"Tachibanadori higashiMiyazaki-shi,",Miyazaki
56050,0,2010,2/2F,46.83,2DK Apartment,"GendochoMiyazaki-shi, Miyazaki",Miyazaki
46550,0,2010,3/4F,23.18,1K Apartment,"Tachibanadori higashiMiyazaki-shi,",Miyazaki
42050,0,2005,2/2F,19.87,1K Apartment,"TsunehisaminamiMiyazaki-shi, Miyazaki",Miyazaki
45000,0,1976,5/5F,51.77,2LDK Apartment,"Otsukadai higashiMiyazaki-shi,",Miyazaki
37050,0,2006,2/2F,22.35,1K Apartment,"ShimanochiMiyazaki-shi, Miyazaki",Miyazaki
44000,0,1976,4/5F,51.77,3DK Apartment,"Otsukadai higashiMiyazaki-shi,",Miyazaki
81000,0,1985,4/5F,14.48,1R Apartment,"TobechoYokohama-shi Nishi-ku,",Kanagawa
150000,0,2004,13/13F,43.71,1R Apartment,"ShinyokohamaYokohama-shi Kohoku-ku,",Kanagawa
190000,100000,2000,6/6F,28.80,1LDK Apartment,"YamashitachoYokohama-shi Naka-ku,",Kanagawa
71000,0,1965,1/4F,57.96,3DK Apartment,"ShimokuzawaSagamihara-shi Chuo-ku,",Kanagawa
82000,0,1967,2/5F,57.96,3DK Apartment,"SugetachoYokohama-shi Kanagawa-ku,",Kanagawa
55000,0,2013,1/2F,17.83,1R Serviced Apartment,"TakigashiraYokohama-shi Isogo-ku,",Kanagawa
68000,0,1995,2/3F,13.60,Shared Guesthouse,"GumyojichoYokohama-shi Minami-ku,",Kanagawa
57000,0,1964,1/4F,24.60,1K Apartment,"TebiroKamakura-shi, Kanagawa",Kanagawa
98000,98000,1990,4/4F,43.00,1LDK Apartment,"ShimosueyoshiYokohama-shi Tsurumi-ku,",Kanagawa
57550,0,2008,1/2F,19.87,1K Apartment,"IzumichoYokohama-shi Izumi-ku,",Kanagawa
48050,0,2010,1/2F,19.87,1K Apartment,"HoshigaokaSagamihara-shi Chuo-ku,",Kanagawa
64000,63000,1986,2/2F,34.78,2DK Apartment,"NoboritoKawasaki-shi Tama-ku,",Kanagawa
64550,0,2008,1/3F,20.81,1K Apartment,"ShinyoshidahigashiYokohama-shi Kohoku-ku,",Kanagawa
120000,115000,1988,2/5F,63.09,3LDK Apartment,"FujigaokaYokohama-shi Aoba-ku,",Kanagawa
60550,0,2008,2/3F,19.87,1K Apartment,"BesshiyoYokohama-shi Minami-ku,",Kanagawa
65550,0,2009,1/2F,20.28,1K Apartment,"YoshidachoYokohama-shi Totsuka-ku,",Kanagawa
58550,0,2007,1/2F,19.87,1K Apartment,"JonanFujisawa-shi, Kanagawa",Kanagawa
62000,0,1980,3/3F,28.35,1DK Apartment,"MaganechoYokohama-shi Minami-ku,",Kanagawa
57550,0,2009,1/2F,19.87,1K Apartment,"SugaoKawasaki-shi Miyamae-ku,",Kanagawa
64550,0,2008,3/3F,20.81,1K Apartment,"KugenumaFujisawa-shi, Kanagawa",Kanagawa
74550,0,2009,1/4F,20.81,1K Apartment,"IkegamishinchoKawasaki-shi Kawasaki-ku,",Kanagawa
48550,0,2002,1/2F,19.87,1K Apartment,"TsukuiYokosuka-shi, Kanagawa",Kanagawa
59000,55000,1998,1/2F,52.99,2DK Apartment,"YodaFujisawa-shi, Kanagawa",Kanagawa
46000,0,2006,2/3F,25.50,1K Apartment,"KamimizoSagamihara-shi Chuo-ku,",Kanagawa
69550,0,2009,1/2F,23.18,1K Apartment,"ShinyoshidahigashiYokohama-shi Kohoku-ku,",Kanagawa
60550,0,2007,3/3F,19.87,1K Apartment,"NoboritoKawasaki-shi Tama-ku,",Kanagawa
53000,50000,1986,2/5F,18.09,1K Apartment,"ShimonamikiKawasaki-shi Kawasaki-ku,",Kanagawa
64550,0,2011,1/2F,26.49,1K Apartment,"TerabunKamakura-shi, Kanagawa",Kanagawa
55000,50000,1988,2/5F,17.74,1R Apartment,Kizuki sumiyoshichoKawasaki-shi,Kanagawa
98000,93000,1988,6/6F,43.74,2DK Apartment,"TarumachiYokohama-shi Kohoku-ku,",Kanagawa
